CODEMAMROT,Boroughs,Year,Month,Sum_NOMBRE_UNI,Sum_Fire_Incident,Count_Incident,Count_Incident_1,Count_Crime,Count_Crime_1,Sum_ETAGE_HORS_SOL,Sum_NOMBRE_LOGEMENT,Building_Life,Sum_SUPERFICIE_TERRAIN,Sum_SUPERFICIE_BATIMENT
66117,Sainte-Anne-de-Bellevue,2019,1,72,1,36,21,2,2,1923,1874,61.4284168212757,666440,236580
66117,Sainte-Anne-de-Bellevue,2019,2,46,2,22,36,7,2,1923,1874,61.5117501546092,666440,236580
66117,Sainte-Anne-de-Bellevue,2019,3,38,1,21,22,2,7,1923,1874,61.5950834879425,666440,236580
66117,Sainte-Anne-de-Bellevue,2019,4,102,4,28,21,2,2,1923,1874,61.6784168212757,666440,236580
66117,Sainte-Anne-de-Bellevue,2019,5,17,1,15,28,4,2,1923,1874,61.7617501546092,666440,236580
66117,Sainte-Anne-de-Bellevue,2019,6,37,0,23,15,3,4,1923,1874,61.8450834879425,666440,236580
66117,Sainte-Anne-de-Bellevue,2019,7,71,1,31,23,3,3,1923,1874,61.9284168212757,666440,236580
66117,Sainte-Anne-de-Bellevue,2019,8,57,0,29,31,5,3,1923,1874,62.0117501546092,666440,236580
66117,Sainte-Anne-de-Bellevue,2019,9,70,1,36,29,5,5,1923,1874,62.0950834879425,666440,236580
66117,Sainte-Anne-de-Bellevue,2019,10,67,0,32,36,5,5,1923,1874,62.1784168212757,666440,236580
66117,Sainte-Anne-de-Bellevue,2019,11,85,0,39,32,3,5,1923,1874,62.2617501546092,666440,236580
66117,Sainte-Anne-de-Bellevue,2019,12,51,0,24,39,3,3,1923,1874,62.3450834879425,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,1,44,0,23,24,3,3,1923,1874,62.4284168212757,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,2,48,0,25,23,1,3,1923,1874,62.5117501546092,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,3,32,0,18,25,2,1,1923,1874,62.5950834879425,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,4,16,2,8,18,5,2,1923,1874,62.6784168212757,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,5,41,5,12,8,2,5,1923,1874,62.7617501546092,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,6,43,7,15,12,3,2,1923,1874,62.8450834879425,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,7,46,0,14,15,3,3,1923,1874,62.9284168212757,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,8,36,0,21,14,3,3,1923,1874,63.0117501546092,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,9,39,1,23,21,1,3,1923,1874,63.0950834879425,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,10,57,1,27,23,3,1,1923,1874,63.1784168212757,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,11,62,0,18,27,4,3,1923,1874,63.2617501546092,666440,236580
66117,Sainte-Anne-de-Bellevue,2020,12,43,0,21,18,2,4,1923,1874,63.3450834879425,666440,236580
66117,Sainte-Anne-de-Bellevue,2021,1,34,0,18,21,2,2,1923,1874,63.4284168212757,666440,236580
66117,Sainte-Anne-de-Bellevue,2021,2,33,1,17,18,0,2,1923,1874,63.5117501546092,666440,236580
66117,Sainte-Anne-de-Bellevue,2021,3,55,1,24,17,1,0,1923,1874,63.5950834879425,666440,236580
66117,Sainte-Anne-de-Bellevue,2021,4,52,0,24,24,0,1,1923,1874,63.6784168212757,666440,236580
66117,Sainte-Anne-de-Bellevue,2021,5,41,2,22,24,2,0,1923,1874,63.7617501546092,666440,236580
66117,Sainte-Anne-de-Bellevue,2021,6,35,1,18,22,2,2,1923,1874,63.8450834879425,666440,236580
66117,Sainte-Anne-de-Bellevue,2021,7,54,1,27,18,5,2,1923,1874,63.9284168212757,666440,236580
66117,Sainte-Anne-de-Bellevue,2021,8,1,0,1,27,0,5,1923,1874,64.0117501546092,666440,236580
66127,Senneville,2015,2,20,0,6,3,0,0,487,345,65.0559174809989,1584761,77125
66127,Senneville,2015,3,0,0,0,6,2,0,487,345,65.1392508143322,1584761,77125
66127,Senneville,2015,4,13,0,4,0,1,2,487,345,65.2225841476654,1584761,77125
66127,Senneville,2015,5,3,1,3,4,1,1,487,345,65.3059174809989,1584761,77125
66127,Senneville,2015,6,12,0,5,3,0,1,487,345,65.3892508143322,1584761,77125
66127,Senneville,2015,7,22,0,8,5,1,0,487,345,65.4725841476654,1584761,77125
66127,Senneville,2015,8,11,0,5,8,1,1,487,345,65.5559174809989,1584761,77125
66127,Senneville,2015,9,19,2,9,5,0,1,487,345,65.6392508143322,1584761,77125
66127,Senneville,2015,10,14,1,6,9,0,0,487,345,65.7225841476654,1584761,77125
66127,Senneville,2015,11,7,1,5,6,1,0,487,345,65.8059174809989,1584761,77125
66127,Senneville,2015,12,6,0,3,5,3,1,487,345,65.8892508143322,1584761,77125
66127,Senneville,2016,1,9,0,5,3,1,3,487,345,65.9725841476654,1584761,77125
66127,Senneville,2016,2,16,0,7,5,2,1,487,345,66.0559174809989,1584761,77125
66127,Senneville,2016,3,27,0,12,7,0,2,487,345,66.1392508143322,1584761,77125
66127,Senneville,2016,4,16,1,10,12,1,0,487,345,66.2225841476654,1584761,77125
66127,Senneville,2016,5,14,1,8,10,1,1,487,345,66.3059174809989,1584761,77125
66127,Senneville,2016,6,18,0,5,8,3,1,487,345,66.3892508143322,1584761,77125
66127,Senneville,2016,7,16,0,7,5,0,3,487,345,66.4725841476654,1584761,77125
66127,Senneville,2016,8,24,0,8,7,1,0,487,345,66.5559174809989,1584761,77125
66127,Senneville,2016,9,13,1,5,8,0,1,487,345,66.6392508143322,1584761,77125
66127,Senneville,2016,10,18,1,8,5,0,0,487,345,66.7225841476654,1584761,77125
66127,Senneville,2016,11,12,1,6,8,1,0,487,345,66.8059174809989,1584761,77125
66127,Senneville,2016,12,8,0,5,6,0,1,487,345,66.8892508143322,1584761,77125
66127,Senneville,2017,1,12,0,7,5,0,0,487,345,66.9725841476654,1584761,77125
66127,Senneville,2017,2,7,0,4,7,0,0,487,345,67.0559174809989,1584761,77125
66127,Senneville,2017,3,9,0,8,4,0,0,487,345,67.1392508143322,1584761,77125
66127,Senneville,2017,4,7,1,6,8,1,0,487,345,67.2225841476654,1584761,77125
66127,Senneville,2017,5,27,0,17,6,0,1,487,345,67.3059174809989,1584761,77125
66127,Senneville,2017,6,14,0,7,17,0,0,487,345,67.3892508143322,1584761,77125
66127,Senneville,2017,7,17,1,7,7,3,0,487,345,67.4725841476654,1584761,77125
66127,Senneville,2017,8,23,1,14,7,0,3,487,345,67.5559174809989,1584761,77125
66127,Senneville,2017,9,3,1,3,14,0,0,487,345,67.6392508143322,1584761,77125
66127,Senneville,2017,10,57,2,7,3,1,0,487,345,67.7225841476654,1584761,77125
66127,Senneville,2017,11,3,0,2,7,1,1,487,345,67.8059174809989,1584761,77125
66127,Senneville,2017,12,8,0,6,2,1,1,487,345,67.8892508143322,1584761,77125
66127,Senneville,2018,1,7,1,3,6,2,1,487,345,67.9725841476654,1584761,77125
66127,Senneville,2018,2,25,0,12,3,0,2,487,345,68.0559174809989,1584761,77125
66127,Senneville,2018,3,7,0,4,12,0,0,487,345,68.1392508143322,1584761,77125
66127,Senneville,2018,4,12,0,10,4,2,0,487,345,68.2225841476654,1584761,77125
66127,Senneville,2018,5,20,0,10,10,1,2,487,345,68.3059174809989,1584761,77125
66127,Senneville,2018,6,27,0,9,10,0,1,487,345,68.3892508143322,1584761,77125
66127,Senneville,2018,7,24,1,8,9,1,0,487,345,68.4725841476654,1584761,77125
66127,Senneville,2018,8,44,1,8,8,1,1,487,345,68.5559174809989,1584761,77125
66127,Senneville,2018,9,13,0,5,8,0,1,487,345,68.6392508143322,1584761,77125
66127,Senneville,2018,10,13,0,8,5,0,0,487,345,68.7225841476654,1584761,77125
66127,Senneville,2018,11,11,0,7,8,1,0,487,345,68.8059174809989,1584761,77125
66127,Senneville,2018,12,5,0,3,7,0,1,487,345,68.8892508143322,1584761,77125
66127,Senneville,2019,1,17,0,7,3,0,0,487,345,68.9725841476654,1584761,77125
66127,Senneville,2019,2,11,0,5,7,0,0,487,345,69.0559174809989,1584761,77125
66127,Senneville,2019,3,10,0,3,5,0,0,487,345,69.1392508143322,1584761,77125
66127,Senneville,2019,4,26,1,9,3,0,0,487,345,69.2225841476654,1584761,77125
66127,Senneville,2019,5,15,1,10,9,1,0,487,345,69.3059174809989,1584761,77125
66127,Senneville,2019,6,14,0,7,10,0,1,487,345,69.3892508143322,1584761,77125
66127,Senneville,2019,7,13,0,7,7,0,0,487,345,69.4725841476654,1584761,77125
66127,Senneville,2019,8,0,0,0,7,0,0,487,345,69.5559174809989,1584761,77125
66127,Senneville,2019,9,9,0,5,0,0,0,487,345,69.6392508143322,1584761,77125
66127,Senneville,2019,10,6,0,5,5,0,0,487,345,69.7225841476654,1584761,77125
66127,Senneville,2019,11,23,0,15,5,1,0,487,345,69.8059174809989,1584761,77125
66127,Senneville,2019,12,4,0,4,15,0,1,487,345,69.8892508143322,1584761,77125
66127,Senneville,2020,1,25,0,8,4,1,0,487,345,69.9725841476654,1584761,77125
66127,Senneville,2020,2,11,0,6,8,0,1,487,345,70.0559174809989,1584761,77125
66127,Senneville,2020,3,12,0,5,6,0,0,487,345,70.1392508143322,1584761,77125
66127,Senneville,2020,4,3,1,2,5,0,0,487,345,70.2225841476654,1584761,77125
66127,Senneville,2020,5,25,0,7,2,0,0,487,345,70.3059174809989,1584761,77125
66127,Senneville,2020,6,6,1,3,7,0,0,487,345,70.3892508143322,1584761,77125
66127,Senneville,2020,7,12,0,5,3,0,0,487,345,70.4725841476654,1584761,77125
66127,Senneville,2020,8,26,1,9,5,0,0,487,345,70.5559174809989,1584761,77125
66127,Senneville,2020,9,8,0,4,9,0,0,487,345,70.6392508143322,1584761,77125
66127,Senneville,2020,10,16,1,10,4,1,0,487,345,70.7225841476654,1584761,77125
66127,Senneville,2020,11,6,0,4,10,0,1,487,345,70.8059174809989,1584761,77125
66127,Senneville,2020,12,12,0,6,4,0,0,487,345,70.8892508143322,1584761,77125
66127,Senneville,2021,1,7,0,5,6,1,0,487,345,70.9725841476654,1584761,77125
66127,Senneville,2021,2,3,0,2,5,1,1,487,345,71.0559174809989,1584761,77125
66127,Senneville,2021,3,3,0,3,2,0,1,487,345,71.1392508143322,1584761,77125
66127,Senneville,2021,4,10,2,5,3,0,0,487,345,71.2225841476654,1584761,77125
66127,Senneville,2021,5,6,0,5,5,0,0,487,345,71.3059174809989,1584761,77125
66127,Senneville,2021,6,12,0,7,5,1,0,487,345,71.3892508143322,1584761,77125
66127,Senneville,2021,7,12,0,5,7,0,1,487,345,71.4725841476654,1584761,77125
66127,Senneville,2021,8,0,0,0,5,0,0,487,345,71.5559174809989,1584761,77125
66142,Dollard-des-Ormeaux,2015,2,283,4,158,180,34,32,20982,14534,40.1670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2015,3,266,5,154,158,33,34,20982,14534,40.2503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2015,4,226,3,145,154,35,33,20982,14534,40.3336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2015,5,334,9,190,145,37,35,20982,14534,40.4170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2015,6,288,4,177,190,46,37,20982,14534,40.5003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2015,7,319,8,176,177,30,46,20982,14534,40.5836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2015,8,266,5,154,176,53,30,20982,14534,40.6670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2015,9,306,7,180,154,50,53,20982,14534,40.7503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2015,10,291,7,174,180,48,50,20982,14534,40.8336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2015,11,260,5,155,174,26,48,20982,14534,40.9170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2015,12,293,3,181,155,47,26,20982,14534,41.0003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2016,1,320,8,161,181,35,47,20982,14534,41.0836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2016,2,361,4,193,161,38,35,20982,14534,41.1670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2016,3,293,7,159,193,37,38,20982,14534,41.2503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2016,4,317,6,199,159,26,37,20982,14534,41.3336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2016,5,406,14,196,199,44,26,20982,14534,41.4170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2016,6,318,12,190,196,43,44,20982,14534,41.5003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2016,7,243,4,162,190,42,43,20982,14534,41.5836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2016,8,254,4,175,162,31,42,20982,14534,41.6670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2016,9,329,11,158,175,39,31,20982,14534,41.7503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2016,10,296,4,190,158,38,39,20982,14534,41.8336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2016,11,264,5,164,190,45,38,20982,14534,41.9170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2016,12,338,2,181,164,53,45,20982,14534,42.0003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2017,1,366,6,209,181,41,53,20982,14534,42.0836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2017,2,232,3,167,209,21,41,20982,14534,42.1670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2017,3,303,5,174,167,34,21,20982,14534,42.2503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2017,4,286,4,172,174,26,34,20982,14534,42.3336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2017,5,315,6,195,172,26,26,20982,14534,42.4170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2017,6,289,4,167,195,23,26,20982,14534,42.5003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2017,7,326,2,182,167,49,23,20982,14534,42.5836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2017,8,317,5,193,182,44,49,20982,14534,42.6670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2017,9,283,4,163,193,25,44,20982,14534,42.7503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2017,10,292,2,179,163,39,25,20982,14534,42.8336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2017,11,245,1,140,179,38,39,20982,14534,42.9170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2017,12,338,3,186,140,20,38,20982,14534,43.0003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2018,1,373,2,208,186,18,20,20982,14534,43.0836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2018,2,241,2,162,208,27,18,20982,14534,43.1670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2018,3,256,6,163,162,26,27,20982,14534,43.2503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2018,4,279,6,167,163,33,26,20982,14534,43.3336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2018,5,291,12,169,167,29,33,20982,14534,43.4170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2018,6,294,6,155,169,32,29,20982,14534,43.5003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2018,7,319,10,165,155,35,32,20982,14534,43.5836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2018,8,378,10,202,165,25,35,20982,14534,43.6670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2018,9,287,5,169,202,30,25,20982,14534,43.7503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2018,10,309,3,158,169,40,30,20982,14534,43.8336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2018,11,344,5,193,158,38,40,20982,14534,43.9170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2018,12,242,3,164,193,31,38,20982,14534,44.0003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2019,1,298,6,168,164,22,31,20982,14534,44.0836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2019,2,219,2,147,168,16,22,20982,14534,44.1670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2019,3,294,2,162,147,24,16,20982,14534,44.2503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2019,4,284,5,154,162,22,24,20982,14534,44.3336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2019,5,251,5,152,154,25,22,20982,14534,44.4170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2019,6,281,4,168,152,32,25,20982,14534,44.5003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2019,7,333,6,181,168,28,32,20982,14534,44.5836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2019,8,274,2,166,181,16,28,20982,14534,44.6670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2019,9,256,2,145,166,25,16,20982,14534,44.7503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2019,10,302,9,174,145,29,25,20982,14534,44.8336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2019,11,283,2,178,174,33,29,20982,14534,44.9170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2019,12,324,4,174,178,25,33,20982,14534,45.0003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2020,1,260,5,158,174,18,25,20982,14534,45.0836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2020,2,279,2,161,158,42,18,20982,14534,45.1670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2020,3,225,5,93,161,11,42,20982,14534,45.2503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2020,4,105,2,28,93,30,11,20982,14534,45.3336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2020,5,146,6,37,28,15,30,20982,14534,45.4170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2020,6,196,13,81,37,27,15,20982,14534,45.5003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2020,7,246,4,98,81,19,27,20982,14534,45.5836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2020,8,292,8,147,98,20,19,20982,14534,45.6670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2020,9,247,6,141,147,24,20,20982,14534,45.7503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2020,10,243,8,126,141,47,24,20982,14534,45.8336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2020,11,262,7,125,126,34,47,20982,14534,45.9170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2020,12,266,1,150,125,25,34,20982,14534,46.0003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2021,1,218,1,132,150,9,25,20982,14534,46.0836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2021,2,204,1,129,132,13,9,20982,14534,46.1670042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2021,3,249,4,144,129,16,13,20982,14534,46.2503375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2021,4,259,4,145,144,18,16,20982,14534,46.3336708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2021,5,255,6,157,145,23,18,20982,14534,46.4170042194075,6694446,3021065
66142,Dollard-des-Ormeaux,2021,6,395,4,172,157,35,23,20982,14534,46.5003375527408,6694446,3021065
66142,Dollard-des-Ormeaux,2021,7,275,4,168,172,16,35,20982,14534,46.5836708860741,6694446,3021065
66142,Dollard-des-Ormeaux,2021,8,20,0,14,168,1,16,20982,14534,46.6670042194075,6694446,3021065
REM05,Outremont,2015,2,159,0,87,125,23,16,7679,8162,80.3384370015972,1198887,2841168
REM05,Outremont,2015,3,152,0,89,87,14,23,7679,8162,80.4217703349304,1198887,2841168
REM05,Outremont,2015,4,149,5,88,89,15,14,7679,8162,80.5051036682637,1198887,2841168
REM05,Outremont,2015,5,184,6,105,88,21,15,7679,8162,80.5884370015972,1198887,2841168
REM05,Outremont,2015,6,184,8,87,105,34,21,7679,8162,80.6717703349304,1198887,2841168
REM05,Outremont,2015,7,152,5,84,87,16,34,7679,8162,80.7551036682637,1198887,2841168
REM05,Outremont,2015,8,183,4,92,84,23,16,7679,8162,80.8384370015972,1198887,2841168
REM05,Outremont,2015,9,197,3,112,92,20,23,7679,8162,80.9217703349304,1198887,2841168
REM05,Outremont,2015,10,192,6,110,112,24,20,7679,8162,81.0051036682637,1198887,2841168
REM05,Outremont,2015,11,235,7,124,110,39,24,7679,8162,81.0884370015972,1198887,2841168
REM05,Outremont,2015,12,166,1,101,124,29,39,7679,8162,81.1717703349304,1198887,2841168
REM05,Outremont,2016,1,181,1,95,101,13,29,7679,8162,81.2551036682637,1198887,2841168
REM05,Outremont,2016,2,156,1,94,95,16,13,7679,8162,81.3384370015972,1198887,2841168
REM05,Outremont,2016,3,192,0,115,94,11,16,7679,8162,81.4217703349304,1198887,2841168
REM05,Outremont,2016,4,234,3,130,115,22,11,7679,8162,81.5051036682637,1198887,2841168
REM05,Outremont,2016,5,244,10,111,130,29,22,7679,8162,81.5884370015972,1198887,2841168
REM05,Outremont,2016,6,257,9,102,111,16,29,7679,8162,81.6717703349304,1198887,2841168
REM05,Outremont,2016,7,178,3,88,102,25,16,7679,8162,81.7551036682637,1198887,2841168
REM05,Outremont,2016,8,204,2,109,88,21,25,7679,8162,81.8384370015972,1198887,2841168
REM05,Outremont,2016,9,208,5,110,109,26,21,7679,8162,81.9217703349304,1198887,2841168
REM05,Outremont,2016,10,184,1,115,110,18,26,7679,8162,82.0051036682637,1198887,2841168
REM05,Outremont,2016,11,182,1,114,115,24,18,7679,8162,82.0884370015972,1198887,2841168
REM05,Outremont,2016,12,167,3,85,114,31,24,7679,8162,82.1717703349304,1198887,2841168
REM05,Outremont,2017,1,142,2,95,85,18,31,7679,8162,82.2551036682637,1198887,2841168
REM05,Outremont,2017,2,157,1,88,95,20,18,7679,8162,82.3384370015972,1198887,2841168
REM05,Outremont,2017,3,151,1,82,88,25,20,7679,8162,82.4217703349304,1198887,2841168
REM05,Outremont,2017,4,165,4,92,82,23,25,7679,8162,82.5051036682637,1198887,2841168
REM05,Outremont,2017,5,254,6,134,92,21,23,7679,8162,82.5884370015972,1198887,2841168
REM05,Outremont,2017,6,217,6,105,134,35,21,7679,8162,82.6717703349304,1198887,2841168
REM05,Outremont,2017,7,195,2,113,105,18,35,7679,8162,82.7551036682637,1198887,2841168
REM05,Outremont,2017,8,208,1,101,113,31,18,7679,8162,82.8384370015972,1198887,2841168
REM05,Outremont,2017,9,244,9,118,101,11,31,7679,8162,82.9217703349304,1198887,2841168
REM05,Outremont,2017,10,229,2,125,118,19,11,7679,8162,83.0051036682637,1198887,2841168
REM05,Outremont,2017,11,165,1,96,125,16,19,7679,8162,83.0884370015972,1198887,2841168
REM05,Outremont,2017,12,173,2,98,96,16,16,7679,8162,83.1717703349304,1198887,2841168
REM05,Outremont,2018,1,234,3,126,98,15,16,7679,8162,83.2551036682637,1198887,2841168
REM05,Outremont,2018,2,147,1,77,126,15,15,7679,8162,83.3384370015972,1198887,2841168
REM05,Outremont,2018,3,159,1,93,77,12,15,7679,8162,83.4217703349304,1198887,2841168
REM05,Outremont,2018,4,159,2,86,93,13,12,7679,8162,83.5051036682637,1198887,2841168
REM05,Outremont,2018,5,242,4,118,86,11,13,7679,8162,83.5884370015972,1198887,2841168
REM05,Outremont,2018,6,250,5,128,118,18,11,7679,8162,83.6717703349304,1198887,2841168
REM05,Outremont,2018,7,205,1,105,128,19,18,7679,8162,83.7551036682637,1198887,2841168
REM05,Outremont,2018,8,141,0,76,105,16,19,7679,8162,83.8384370015972,1198887,2841168
REM05,Outremont,2018,9,230,5,119,76,17,16,7679,8162,83.9217703349304,1198887,2841168
REM05,Outremont,2018,10,198,2,124,119,16,17,7679,8162,84.0051036682637,1198887,2841168
REM05,Outremont,2018,11,215,1,103,124,18,16,7679,8162,84.0884370015972,1198887,2841168
REM05,Outremont,2018,12,192,1,111,103,16,18,7679,8162,84.1717703349304,1198887,2841168
REM05,Outremont,2019,1,196,0,100,111,9,16,7679,8162,84.2551036682637,1198887,2841168
REM05,Outremont,2019,2,188,1,97,100,8,9,7679,8162,84.3384370015972,1198887,2841168
REM05,Outremont,2019,3,117,0,71,97,10,8,7679,8162,84.4217703349304,1198887,2841168
REM05,Outremont,2019,4,168,2,86,71,10,10,7679,8162,84.5051036682637,1198887,2841168
REM05,Outremont,2019,5,176,1,95,86,14,10,7679,8162,84.5884370015972,1198887,2841168
REM05,Outremont,2019,6,199,3,102,95,10,14,7679,8162,84.6717703349304,1198887,2841168
REM05,Outremont,2019,7,120,3,67,102,15,10,7679,8162,84.7551036682637,1198887,2841168
REM05,Outremont,2019,8,217,3,94,67,17,15,7679,8162,84.8384370015972,1198887,2841168
REM05,Outremont,2019,9,148,1,88,94,19,17,7679,8162,84.9217703349304,1198887,2841168
